time,open,high,low,close
2021-02-16,186.91,187.23,184.01,184.93
2021-02-17,184.93,185.34,183.73,185.07
2021-02-18,185.07,185.19,184.23,185.03
2021-02-19,185.03,186.79,185.03,185.47
2021-02-22,185.47,187.23,184.54,186.47
2021-02-23,186.47,188.07,186.47,187.06
2021-02-24,187.06,188.67,186.51,188.09
2021-02-25,188.09,189.31,183.78,185.1
2021-02-26,185.1,185.4,181.68,181.73
2021-03-01,181.73,185.02,181.73,182.02
2021-03-02,182.02,182.02,179.36,180.72
2021-03-03,180.72,180.8,178.35,178.61
2021-03-04,178.61,180.62,175.52,177.23
2021-03-05,177.23,180.05,174.67,179.27
2021-03-08,179.27,182.34,178.53,180.22
2021-03-09,180.22,183.4,180.22,182.14
2021-03-10,182.14,185.02,182.07,183.93
2021-03-11,183.93,188.01,183.93,186.7
2021-03-12,186.7,189.56,186.13,189.51
2021-03-15,189.51,192.17,188.59,191.74
2021-03-16,191.74,192.54,190.81,191.7
2021-03-17,191.7,191.7,189.67,191.39
2021-03-18,191.39,191.39,188.66,189.98
2021-03-19,189.98,190.77,187.57,187.58
2021-03-22,187.58,190.2,187.05,189.67
2021-03-23,189.67,191.56,189.35,190.33
2021-03-24,190.33,191.26,188.76,189.32
2021-03-25,189.32,191.16,187.43,190.81
2021-03-26,190.81,195.65,190.81,195.51
2021-03-29,195.51,196.04,192.83,195.17
2021-03-30,195.17,195.17,193.76,194.22
2021-03-31,194.22,195.33,192.28,193.27
2021-04-01,193.27,196.38,193.27,196.32
2021-04-05,196.32,197.56,195.59,197.51
2021-04-06,197.51,197.87,196.25,197.86
2021-04-07,197.86,198.66,196.41,198.15
2021-04-08,198.15,199.1,196.93,197.04
2021-04-09,197.04,197.64,196.52,197.31
2021-04-12,197.31,198.43,196.04,198.4
2021-04-13,198.4,199.81,198.01,199.65
2021-04-14,199.65,200.55,198.15,198.27
2021-04-15,198.27,202.19,198.27,202.15
2021-04-16,202.15,203.1,201.94,202.49
2021-04-19,202.49,203.12,201.3,203.08
2021-04-20,203.08,205.89,202.58,205.36
2021-04-21,205.36,206.65,205.14,206.19
2021-04-22,206.19,207.16,205.11,205.41
2021-04-23,205.41,207.13,205.27,206.61
2021-04-26,206.61,208.14,206.48,207.03
2021-04-27,207.03,207.62,206.57,206.98
2021-04-28,206.98,207.73,206.14,206.27
2021-04-29,206.27,208.25,206.27,207.68
2021-04-30,207.68,209.33,206.87,208.96
2021-05-03,208.96,209.33,207.71,207.97
2021-05-04,207.97,208.81,205.49,206.7
2021-05-05,206.7,206.7,202.83,203.56
2021-05-06,203.56,204.92,203.03,204.65
2021-05-07,204.65,207.23,204.64,207.12
2021-05-10,207.12,209.79,207.12,207.84
2021-05-11,207.84,207.84,203.72,205.53
2021-05-12,205.53,205.53,200.45,200.66
2021-05-13,200.66,204.23,200.66,203.02
2021-05-14,203.02,205.76,203.02,205.07
2021-05-17,205.07,205.55,204.4,205.06
2021-05-18,205.06,206.61,203.68,205.4
2021-05-19,205.4,205.4,201.95,204.55
2021-05-20,204.55,207.92,204.12,207.29
2021-05-21,207.29,207.93,206.48,206.93
2021-05-24,206.93,210.01,206.93,209.12
2021-05-25,209.12,210.42,208.23,209.76
2021-05-26,209.76,211.51,209.46,210.23
2021-05-27,210.23,210.92,209.68,209.9
2021-05-28,209.9,211.99,209.9,211.25
2021-06-01,211.25,214.83,211.25,214.82
2021-06-02,214.82,217.95,214.79,217.84
2021-06-03,217.84,217.84,216.06,217.39
2021-06-04,217.39,218.25,216.58,217.67
2021-06-07,217.67,220.48,217.67,219.66
2021-06-08,219.66,221.49,219.66,220.78
2021-06-09,220.78,222.02,220.78,221.13
2021-06-10,221.13,223.73,220.6,223.23
2021-06-11,223.23,223.23,220.93,221.91
2021-06-14,221.91,222.86,221.31,222.85
2021-06-15,222.85,222.85,220.51,220.54
2021-06-16,220.54,221.75,218.52,218.6
2021-06-17,218.6,219.51,217.55,219.35
2021-06-18,219.35,219.4,216.03,216.06
2021-06-21,216.06,220.69,216.06,220.21
2021-06-22,220.21,220.27,219.13,219.24
2021-06-23,219.24,219.76,218.28,218.44
2021-06-24,218.44,219.23,216.54,217.46
2021-06-25,217.46,218.95,217.1,218.87
2021-06-28,218.87,219.24,217.35,219.04
2021-06-29,219.04,220.22,218.49,218.73
2021-06-30,218.73,219.81,216.78,217.07
2021-07-01,217.07,219.4,216.17,217.74
2021-07-02,217.74,219.5,217.74,218.87
2021-07-06,218.87,220.94,217.41,220.73
2021-07-07,220.73,222.73,219.61,221.9
2021-07-08,221.9,222.32,220.05,221.72
2021-07-09,221.72,224.74,221.72,224.65
2021-07-12,224.65,226.83,224.34,226.58
2021-07-13,226.58,226.58,222.95,223.59
2021-07-14,223.59,226.22,223.32,225.58
2021-07-15,225.58,226.24,225.14,225.89
2021-07-16,225.89,227.7,225.89,226.12
2021-07-19,226.12,226.12,220.85,222.54
2021-07-20,222.54,227.38,222.54,226.72
2021-07-21,226.72,227.36,225.68,225.92
2021-07-22,225.92,225.92,223.28,224.37
2021-07-23,224.37,226.59,224.37,226.34
2021-07-26,226.34,226.52,224.5,226.34
2021-07-27,226.34,228.4,225.54,228.18
2021-07-28,228.18,228.41,226.18,226.75
2021-07-29,226.75,228.66,226.02,226.22
2021-07-30,226.22,229.63,226.22,226.95
2021-08-02,226.95,229.44,226.73,226.96
2021-08-03,226.96,228.21,226.45,227.97
2021-08-04,227.97,228.99,226.15,227.19
2021-08-05,227.19,229.07,227.04,229.06
2021-08-06,229.06,229.86,228.09,228.53
2021-08-09,228.53,228.53,227,227.58
2021-08-10,227.58,227.86,224.95,225.1
2021-08-11,225.1,226.69,225.1,226.21
2021-08-12,226.21,227.09,225.68,227
2021-08-13,227,228.56,226.83,228.54
2021-08-16,228.54,229.66,227.94,228.82
2021-08-17,228.82,229.19,227.19,229.14
2021-08-18,229.14,229.14,226.5,226.66
2021-08-19,226.66,228.96,225.5,228.75
2021-08-20,228.75,230.74,227.13,229.79
2021-08-23,229.79,230.41,228.46,228.87
2021-08-24,228.87,229.24,226.65,227.22
2021-08-25,227.22,228.06,226.12,226.82
2021-08-26,226.82,227.73,226.22,227.04
2021-08-27,227.04,229.56,227.04,229.01
2021-08-30,229.01,231.78,228.77,231.65
2021-08-31,231.65,233.32,230.49,233.08
2021-09-01,233.08,237.23,233.08,237.01
2021-09-02,237.01,238.06,235.29,238.05
2021-09-03,238.05,238.49,235.37,238.16
2021-09-07,238.16,238.16,233.34,235.46
2021-09-08,235.46,237.45,234.15,236.76
2021-09-09,236.76,236.76,231.74,231.74
2021-09-10,231.74,231.85,228.81,228.89
2021-09-13,228.89,232.01,228.89,229.99
2021-09-14,229.99,231.03,228.09,229.21
2021-09-15,229.21,231.3,228.48,230.15
2021-09-16,230.15,231.35,228.45,230.5
2021-09-17,230.5,230.53,228.04,228.32
2021-09-20,228.32,228.43,224.19,226.9
2021-09-21,226.9,229.5,226.76,226.78
2021-09-22,226.78,229.98,226.78,228.86
2021-09-23,228.86,229.93,227.31,227.63
2021-09-24,227.63,227.91,224.37,224.88
2021-09-27,224.88,225.83,220.95,221.04
2021-09-28,221.04,221.04,218.11,219.67
2021-09-29,219.67,222.08,219.67,221.13
2021-09-30,221.13,222.06,217.56,217.6
2021-10-01,217.6,221.36,217.32,219.86
2021-10-04,219.86,220.87,218.41,220.07
2021-10-05,220.07,220.07,217.38,218.18
2021-10-06,218.18,220.58,215.02,220.32
2021-10-07,220.32,223.58,220.32,220.65
2021-10-08,220.65,220.65,217.89,218.18
2021-10-11,218.18,219.43,216.96,218.56
2021-10-12,218.56,222.38,218.56,221.48
2021-10-13,221.48,222.84,219.47,222.69
2021-10-14,222.69,226.06,222.69,225.8
2021-10-15,225.8,227.8,224.54,225.86
2021-10-18,225.86,227.22,224.82,226.36
2021-10-19,226.36,228.3,226.36,227.26
2021-10-20,227.26,230.83,227.26,230.78
2021-10-21,230.78,231.73,230.09,231.61
2021-10-22,231.61,233.69,231.61,233.13
2021-10-25,233.13,234.43,231.76,233.86
2021-10-26,233.86,235.71,233.86,234.94
2021-10-27,234.94,236.17,233.22,233.23
2021-10-28,233.23,236.65,233.23,236.65
2021-10-29,236.65,236.65,232.84,233.83
2021-11-01,233.83,234.79,230.54,234.3
2021-11-02,234.3,237.32,234.3,236.48
2021-11-03,236.48,238.35,235.55,237.91
2021-11-04,237.91,238.07,234.26,235.19
2021-11-05,235.19,238.65,235.19,235.73
2021-11-08,235.73,236.25,233.65,235.69
2021-11-09,235.69,236.91,235.69,236.53
2021-11-10,236.53,237.33,235.36,235.37
2021-11-11,235.37,235.56,233.72,235.49
2021-11-12,235.49,236.35,234.76,235.63
2021-11-15,235.34,236.78,234.63,236.76
2021-11-16,236.76,237.18,234.89,235.23
2021-11-17,235.23,237.11,231.9,236.75
2021-11-18,236.75,237.24,235.75,236.81
2021-11-19,236.81,237.34,235,235.5
2021-11-22,235.5,236.48,233.9,234.32
2021-11-23,234.32,237.43,234.13,236.88
2021-11-24,236.88,240.28,236.34,239.91
2021-11-26,239.91,239.91,233.24,233.46
2021-11-29,233.46,238.17,233.46,236.57
2021-11-30,236.57,236.57,231.56,231.56
2021-12-01,231.56,236.53,228.42,228.45
2021-12-02,228.45,236.09,228.45,234.55
2021-12-03,234.55,236.08,231.6,233.6
2021-12-06,233.6,238.82,233.6,236.82
2021-12-07,236.82,241.38,236.82,240.96
2021-12-08,240.96,242.72,240.45,242.09
2021-12-09,242.09,242.09,238.7,238.79
2021-12-10,238.79,240.26,238.67,240
2021-12-13,240,244.26,239,243.16
2021-12-14,243.16,243.16,238.38,240.06
2021-12-15,240.06,244,240.06,243.61
2021-12-16,243.61,246.18,243.14,244.59
2021-12-17,244.59,246.65,243.5,243.86
2021-12-20,243.86,243.86,239.69,242.11
2021-12-21,242.11,245.06,242.11,243.65
2021-12-22,243.65,246.08,243.65,245.97
2021-12-23,245.97,246.44,243.75,245.07
2021-12-27,245.07,250.09,245.07,250.08
2021-12-28,250.08,251.31,249.35,251.15
2021-12-29,251.15,253.3,250.54,252.76
2021-12-30,252.76,254.52,252.46,253.66
2021-12-31,253.66,255.84,253.37,254.11
2022-01-03,254.11,254.69,247.98,251.67
2022-01-04,251.67,253.54,250.54,250.71
2022-01-05,250.71,250.71,242.49,242.64
2022-01-06,242.64,243.57,239.8,242.88
2022-01-07,242.88,243.19,240.52,241.55
2022-01-10,241.55,241.55,236.68,240.11
2022-01-11,240.11,240.15,236.31,239.73
2022-01-12,239.73,242.03,239.73,240.42
2022-01-13,240.42,241.72,239.21,239.59
2022-01-14,239.59,239.59,234.1,236.76
2022-01-18,236.76,236.76,232.97,235.09
2022-01-19,235.09,237.75,232.19,232.23
2022-01-20,232.23,235.65,229.9,230.11
2022-01-21,230.11,232.72,229.42,230.01
2022-01-24,230.01,230.91,222.5,230.41
2022-01-25,230.41,231.44,225.72,229.81
2022-01-26,229.81,233.8,224.42,225.99
2022-01-27,225.99,229,221.1,222.03
2022-01-28,222.03,229.53,219.91,229.53
2022-01-31,229.53,232.44,227.93,232.41
2022-02-01,232.41,232.52,229.13,230.69
2022-02-02,230.69,234.99,230.69,234.52
2022-02-03,234.52,234.52,231.83,231.94
2022-02-04,231.94,231.94,227.27,229.01
2022-02-07,229.01,230.45,228.33,228.81
2022-02-08,228.81,229,226.61,226.98
2022-02-09,226.98,232.48,226.98,232.38
2022-02-10,232.38,232.38,224.51,225.73
2022-02-11,225.73,227.1,221.4,222.69
2022-02-14,222.69,223.86,219.37,220.41
2022-02-15,220.41,223.17,220.41,221.28
2022-02-16,221.28,222.41,219.62,221.83
2022-02-17,221.83,221.94,219.26,219.68
2022-02-18,219.68,221.26,218.21,218.68
2022-02-22,218.68,219.67,216.92,218.15
2022-02-23,218.15,221.41,215.12,215.27
2022-02-24,215.27,219.71,210.92,219.11
2022-02-25,219.11,224.72,218.99,224.57
2022-02-28,224.57,224.57,218.41,220.59
2022-03-01,220.59,222.91,218.96,220.09
2022-03-02,220.09,224.86,220.09,224.12
2022-03-03,224.12,227.36,223.59,226.57
2022-03-04,226.57,228.45,224.46,228.43
2022-03-07,228.43,228.54,224.32,224.33
2022-03-08,224.33,226.51,222.06,222.35
2022-03-09,222.35,227.9,222.35,225.62
2022-03-10,225.62,226.85,222.38,226.43
2022-03-11,226.43,229.07,224.3,224.33
2022-03-14,224.33,225.77,221.75,222.69
2022-03-15,222.69,225.87,222.27,224.25
2022-03-16,224.25,227.74,222.16,226.79
2022-03-17,226.79,229.92,225.81,229.88
2022-03-18,229.88,231.31,228.95,230.37
2022-03-21,230.37,231.55,228.08,229.17
2022-03-22,229.17,230.85,229,229.29
2022-03-23,229.29,229.4,226.51,226.92
2022-03-24,226.92,228.38,226.14,228.36
2022-03-25,228.36,231.24,228.36,231.18
2022-03-28,231.18,234.19,231.18,234.15
2022-03-29,234.15,241.26,234.15,240.81
2022-03-30,239.58,240.05,238.15,239.45
2022-03-31,239.45,241.12,236.64,236.64
2022-04-01,236.64,241.53,236.64,241.42
2022-04-04,241.42,242.04,238.61,240.67
2022-04-05,240.67,244.02,240.16,240.81
2022-04-06,240.81,244.75,238.88,244.55
2022-04-07,244.55,244.55,240.85,242.44
2022-04-08,242.44,244.09,241.42,243.25
2022-04-11,243.25,243.82,239.35,239.96
2022-04-12,239.96,241.16,238.16,239.13
2022-04-13,239.13,240.33,238.14,240.12
2022-04-14,240.12,241.57,238.63,238.72
2022-04-18,238.72,239.72,236.9,238.06
2022-04-19,238.06,243.75,238.06,243.11
2022-04-20,243.11,248.36,243.11,247.6
2022-04-21,247.6,249.39,246.01,246.04
2022-04-22,246.04,246.04,241.56,241.68
2022-04-25,241.68,241.76,236.79,240.52
2022-04-26,240.52,241.65,236.8,236.94
2022-04-27,236.94,239.12,235.25,235.38
2022-04-28,235.38,240.43,233.99,239.73
2022-04-29,239.73,239.73,227.64,228
2022-05-02,228,229.37,217.74,222.19
2022-05-03,222.19,226.42,221.48,224.96
2022-05-04,224.96,227.75,221.26,227.41
2022-05-05,227.41,227.93,220.16,221.65
2022-05-06,221.65,221.65,217.03,219.39
2022-05-09,219.39,219.39,208.54,209.26
2022-05-10,209.26,213,203.34,204.47
2022-05-11,204.47,208.79,203.95,204.14
2022-05-12,204.14,205.71,202.55,205.65
2022-05-13,205.65,211,205.65,210.91
2022-05-16,210.91,211.16,209,209.22
2022-05-17,209.22,211.43,208.58,211.41
2022-05-18,211.41,211.41,204.55,205.18
2022-05-19,205.18,207.05,203.92,204.76
2022-05-20,204.76,207.5,204.01,207.2
2022-05-23,207.2,210.3,206.01,209.72
2022-05-24,209.72,212.47,206.11,212.25
2022-05-25,212.25,214.13,210.98,213.44
2022-05-26,213.44,215.72,212.79,213.23
2022-05-27,213.23,219.28,213.23,219.25
2022-05-31,219.25,219.25,215.07,216.3
2022-06-01,216.3,216.78,211.65,213.93
2022-06-02,213.93,217.18,209.78,217.07
2022-06-03,217.07,217.07,213.96,214.37
2022-06-06,214.37,216.04,213.18,213.74
2022-06-07,213.74,216.34,211.25,216.2
2022-06-08,216.2,216.2,210.43,210.95
2022-06-09,210.95,211.74,206.07,206.12
2022-06-10,206.12,206.12,201.13,201.17
2022-06-13,201.17,201.17,190.7,191.56
2022-06-14,191.56,192.15,188.41,189.62
2022-06-15,189.62,196.58,189.62,194.05
2022-06-16,194.05,194.05,188.3,189.09
2022-06-17,189.09,192.91,188.79,190.3
2022-06-21,190.3,195.44,190.3,193.89
2022-06-22,193.89,199.58,191.85,196.89
2022-06-23,196.89,201.39,196.89,200.83
2022-06-24,200.83,205.18,200.83,204.98
2022-06-27,204.98,206.9,203.49,204.45
2022-06-28,204.45,206.83,201.27,201.6
2022-06-29,201.6,201.6,197.41,200.07
2022-06-30,200.07,202.61,197.67,200.13
2022-07-01,200.13,204.27,199.69,203.86
2022-07-05,203.86,203.86,198.09,202.85
2022-07-06,202.85,205.41,202.35,202.88
2022-07-07,202.88,205.04,202.25,203.01
2022-07-08,203.01,203.3,201.02,201.89
2022-07-11,201.89,202.56,200.09,201.91
2022-07-12,201.91,202.88,199.35,200.73
2022-07-13,200.73,201.21,197.27,199.63
2022-07-14,199.63,199.63,196.31,197.63
2022-07-15,197.63,202.03,197.63,200.99
2022-07-18,200.99,202.23,198.19,198.83
2022-07-19,198.83,204.53,198.83,204.46
2022-07-20,204.46,206.21,202.72,203.38
2022-07-21,203.38,205.44,202.03,205.44
2022-07-22,205.44,208.14,205.44,207.06
2022-07-25,207.06,208.37,206.11,207.2
2022-07-26,207.2,208.9,206.83,207.62
2022-07-27,207.62,209.1,206.36,208.76
2022-07-28,208.76,216.66,208.76,216.48
2022-07-29,216.48,218.13,215.55,217.13
2022-08-01,217.13,217.13,214.46,215.19
2022-08-02,215.19,215.86,212.26,212.4
2022-08-03,212.4,215.29,212.4,213.26
2022-08-04,213.26,214.3,212.2,213.53
2022-08-05,213.53,214.23,211.14,214.2
2022-08-08,214.2,217.72,214.2,215.71
2022-08-09,215.71,217.31,215.43,217.3
2022-08-10,217.3,220.68,217.3,220.43
2022-08-11,220.43,221.86,218.6,219.22
2022-08-12,219.22,223.13,219.22,222.98
2022-08-15,222.98,224.57,222.3,224.04
2022-08-16,224.04,224.29,222.44,223.11
2022-08-17,223.11,223.69,220.87,222.45
2022-08-18,222.45,222.97,219.69,220.79
2022-08-19,220.79,220.79,218.03,218.66
2022-08-22,218.66,218.66,213.99,214.08
2022-08-23,214.08,214.08,210.15,210.96
2022-08-24,210.96,213.69,210.96,212.46
2022-08-25,212.46,215.85,212.46,215.77
2022-08-26,215.77,215.77,210.25,210.3
2022-08-29,210.3,210.61,208.03,208.46
2022-08-30,208.46,209.25,204.93,205.44
2022-08-31,205.44,207.73,204.32,204.73
2022-09-01,204.73,205.48,201.82,205.45
2022-09-02,205.45,207.6,201.56,202
2022-09-06,202,204.99,201.93,204.05
2022-09-07,204.05,208.27,204.05,207.98
2022-09-08,207.98,208.92,206.17,208.4
2022-09-09,208.4,211.17,208.04,210.35
2022-09-12,210.35,212.51,210.35,212.15
2022-09-13,212.15,212.15,203.38,204.01
2022-09-14,204.01,204.01,199.73,201.17
2022-09-15,201.17,201.17,196.54,196.66
2022-09-16,196.66,196.82,194.41,196.73
2022-09-19,196.73,196.73,193.26,196.3
2022-09-20,196.3,196.3,190.33,191.26
2022-09-21,191.26,193.83,188.26,188.26
2022-09-22,188.26,188.26,185.81,186.48
2022-09-23,186.48,186.48,182.03,184.05
2022-09-26,184.05,184.05,177.3,179.22
2022-09-27,179.22,182.14,176.55,176.92
2022-09-28,176.92,180.91,176.76,180.23
2022-09-29,180.23,180.23,174.01,175.05
2022-09-30,175.05,178.06,175.05,176.79
2022-10-03,176.79,181.17,176.77,180.08
2022-10-04,180.08,184.56,180.08,183.01
2022-10-05,183.01,183.01,176.78,179.52
2022-10-06,179.52,179.52,173.49,173.78
2022-10-07,173.78,173.78,168.44,169.45
2022-10-10,169.45,171.18,167.23,167.43
2022-10-11,167.43,170.38,165.39,169.14
2022-10-12,169.14,169.14,166.01,166.79
2022-10-13,166.79,170.68,162.6,169.86
2022-10-14,169.86,172.23,165.33,165.46
2022-10-17,165.46,172.43,165.46,171.9
2022-10-18,171.9,176.33,171.9,174.08
2022-10-19,174.08,174.08,168.78,169.63
2022-10-20,169.63,171.39,168.39,168.93
2022-10-21,168.93,170.08,166.59,170.07
2022-10-24,170.07,172.18,168.64,169.93
2022-10-25,169.93,176.87,169.93,176.62
2022-10-26,176.62,177.94,175.27,176.35
2022-10-27,176.35,178.4,175.7,176.35
2022-10-28,176.35,181.08,174.97,180.57
2022-10-31,180.57,181.27,178.43,180.17
2022-11-01,180.17,182.8,179.33,179.78
2022-11-02,179.78,181.1,174.84,175.08
2022-11-03,175.08,176.42,171.9,175.1
2022-11-04,175.1,178.23,173.91,177.37
2022-11-07,177.37,179.06,176.31,177.24
2022-11-08,177.24,180.24,177.24,178.38
2022-11-09,178.38,180.05,176.22,176.44
2022-11-10,176.44,190.49,176.44,190.11
2022-11-11,190.11,192.08,189.45,189.91
2022-11-14,189.91,189.91,184.87,184.88
2022-11-15,184.88,188.13,184.88,187.17
2022-11-16,187.17,187.7,185.27,185.58
2022-11-17,185.58,185.58,182.54,184.05
2022-11-18,184.05,187.04,184.05,186.43
2022-11-21,186.43,187.96,185.45,187.76
2022-11-22,187.76,188.73,187.26,188.63
2022-11-23,188.63,189.73,187.3,188.91
2022-11-25,188.91,190.21,188.91,190.12
2022-11-28,190.12,190.12,184.35,184.8
2022-11-29,184.8,188.08,184.62,187.96
2022-11-30,187.96,192.35,186.27,192.34
2022-12-01,192.34,194.93,190.29,191.75
2022-12-02,191.75,191.82,188.67,190.95
2022-12-05,190.95,190.95,187.27,187.67
2022-12-06,187.67,188.29,185.33,186.19
2022-12-07,186.19,188.55,185.5,186.67
2022-12-08,186.67,189.24,186.61,187.79
2022-12-09,187.79,189.43,186.99,187.41
2022-12-12,187.41,189.11,185.92,189.09
2022-12-13,189.09,195.57,189.09,192.95
2022-12-14,192.95,194.85,190.24,191
2022-12-15,191,191,187.57,188.55
2022-12-16,188.55,188.55,181.17,182.96
2022-12-19,182.96,182.96,179.76,180.91
2022-12-20,180.91,181.49,178.36,180.42
2022-12-21,180.42,183.97,180.42,182.07
2022-12-22,182.07,182.07,178.08,181.34
2022-12-23,181.34,182.98,180.06,182.94
2022-12-27,182.94,183.26,181.05,182.68
2022-12-28,182.68,183.98,179.59,179.77
2022-12-29,179.77,183.98,179.77,183.65
2022-12-30,183.65,183.65,179.74,181.82
2023-01-03,181.82,184.77,180.19,182.39
2023-01-04,182.39,188.25,182.39,186.56
2023-01-05,186.56,186.56,180.87,181.16
2023-01-06,181.16,187.01,181.16,186.34
2023-01-09,186.34,188.46,185.8,186.24
2023-01-10,186.24,186.9,184.46,186.88
2023-01-11,186.88,193.64,186.88,193.61
2023-01-12,193.61,196.12,192.2,195.71
2023-01-13,195.71,195.71,193.21,194.52
2023-01-17,194.52,195.83,194.23,194.68
2023-01-18,194.68,195.81,191.42,191.65
2023-01-19,191.65,193.14,190.67,190.78
2023-01-20,190.78,193.1,188.49,193.06
2023-01-23,193.06,194.73,191.62,193.53
2023-01-24,193.53,195.02,190.08,194.31
2023-01-25,194.31,194.79,192.65,194.53
2023-01-26,194.53,196.66,194.53,196.66
2023-01-27,196.66,199.31,196.21,198.51
2023-01-30,198.51,199.19,196,196.06
2023-01-31,196.06,199.93,195.81,199.74
2023-02-01,199.74,202.42,196.78,201.19
2023-02-02,201.19,207.6,201.19,205.68
2023-02-03,205.68,205.68,198.85,201.5
2023-02-06,201.5,201.5,197.82,200.13
2023-02-07,200.13,200.45,196.89,199.51
2023-02-08,199.51,199.62,197.93,198.93
2023-02-09,198.93,200.84,196.41,196.92
2023-02-10,196.92,197.86,194.94,197.44
2023-02-13,197.44,199.42,197.44,199.05
2023-02-14,199.05,199.64,195.87,196.99
2023-02-15,196.99,197.51,195.31,197.5
2023-02-16,197.5,197.5,193.02,195.66
2023-02-17,195.66,195.66,192.87,194.78
2023-02-21,194.78,194.78,190.01,190.96
2023-02-22,190.96,191.48,188.25,189.02
2023-02-23,189.02,191.27,189.02,190.87
2023-02-24,190.87,190.87,186.48,187.41
2023-02-27,187.41,190.46,186.79,187.68
2023-02-28,187.68,189.98,187.21,187.61
